handle,title,message_text_sample,localities_detected,tehran_quote,herat_quote,sulaymaniyah_quote,erbil_quote,baghdad_quote,iraq_quote,dubai_quote,istanbul_quote,hamburg_quote,berlin_quote,germany_quote,london_quote,frankfurt_quote,inferred_unit,normalized_irr_values,buy_quote,sell_quote,midpoint,freshness_indicator,parseability_score,quote_density_score,source_type,timestamp_iso,locality_name,normalized_rate_irr,quote_basis,quote_currency_guess
sabzemaidan,نرخ دلار سبزه تهران,"𝐒𝐚𝐛𝐳𝐞𝐌𝐚𝐢𝐝𝐚𝐧 دلار سبزه تهران: 146,480 خرید #فردایی 🔵 ™️ @SabzeMaidan | 🔙 نرخ #دلارتهران",Tehran,1464800.00,,,,,,,,,,,,,toman,"{""Tehran"": 1464800.0}",146480,,,old,49,100,unknown,2026-03-12T12:15:46+00:00,Tehran,1464800.0,single_value,USD
sabzemaidan,نرخ دلار سبزه تهران,"𝐒𝐚𝐛𝐳𝐞𝐌𝐚𝐢𝐝𝐚𝐧 دلار سبزه تهران: 147,120 فروش #فردایی 🔴 ™️ @SabzeMaidan | 🔙 نرخ #دلارتهران",Tehran,1471200.00,,,,,,,,,,,,,toman,"{""Tehran"": 1471200.0}",,147120,,old,49,100,unknown,2026-03-14T09:25:31+00:00,Tehran,1471200.0,single_value,USD
sabzemaidan,نرخ دلار سبزه تهران,"𝐒𝐚𝐛𝐳𝐞𝐌𝐚𝐢𝐝𝐚𝐧 دلار سبزه تهران: 147,590 خرید #فردایی 🔵 ™️ @SabzeMaidan | 🔙 نرخ #دلارتهران",Tehran,1475900.00,,,,,,,,,,,,,toman,"{""Tehran"": 1475900.0}",147590,,,old,49,100,unknown,2026-03-14T11:04:47+00:00,Tehran,1475900.0,single_value,USD
sabzemaidan,نرخ دلار سبزه تهران,"𝐒𝐚𝐛𝐳𝐞𝐌𝐚𝐢𝐝𝐚𝐧 دلار سبزه تهران: 147,620 فروش #فردایی 🔴 ™️ @SabzeMaidan | 🔙 نرخ #دلارتهران",Tehran,1476200.00,,,,,,,,,,,,,toman,"{""Tehran"": 1476200.0}",,147620,,old,49,100,unknown,2026-03-14T11:04:47+00:00,Tehran,1476200.0,single_value,USD
sabzemaidan,نرخ دلار سبزه تهران,"𝐒𝐚𝐛𝐳𝐞𝐌𝐚𝐢𝐝𝐚𝐧 دلار سبزه تهران: 152,010 فروش #فردایی 🔴 ™️ @SabzeMaidan | 🔙 نرخ #دلارتهران",Tehran,1520100.00,,,,,,,,,,,,,toman,"{""Tehran"": 1520100.0}",,152010,,old,49,100,unknown,2026-03-19T12:25:37+00:00,Tehran,1520100.0,single_value,USD
sabzemaidan,نرخ دلار سبزه تهران,"𝐒𝐚𝐛𝐳𝐞𝐌𝐚𝐢𝐝𝐚𝐧 دلار سبزه تهران: 151,990 خرید #فردایی 🔵 ™️ @SabzeMaidan | 🔙 نرخ #دلارتهران",Tehran,1519900.00,,,,,,,,,,,,,toman,"{""Tehran"": 1519900.0}",151990,,,old,49,100,unknown,2026-03-19T12:25:37+00:00,Tehran,1519900.0,single_value,USD
sabzemaidan,نرخ دلار سبزه تهران,"𝐒𝐚𝐛𝐳𝐞𝐌𝐚𝐢𝐝𝐚𝐧 دلار سبزه تهران: 165,020 فروش #فردایی 🔴 ™️ @SabzeMaidan | 🔙 نرخ #دلارتهران",Tehran,1650200.00,,,,,,,,,,,,,toman,"{""Tehran"": 1650200.0}",,165020,,old,49,100,unknown,2026-03-23T07:25:56+00:00,Tehran,1650200.0,single_value,USD
sabzemaidan,نرخ دلار سبزه تهران,"𝐒𝐚𝐛𝐳𝐞𝐌𝐚𝐢𝐝𝐚𝐧 دلار سبزه تهران: 160,010 فروش #فردایی 🔴 ™️ @SabzeMaidan | 🔙 نرخ #دلارتهران",Tehran,1600100.00,,,,,,,,,,,,,toman,"{""Tehran"": 1600100.0}",,160010,,old,49,100,unknown,2026-03-23T12:20:00+00:00,Tehran,1600100.0,single_value,USD
sabzemaidan,نرخ دلار سبزه تهران,"𝐒𝐚𝐛𝐳𝐞𝐌𝐚𝐢𝐝𝐚𝐧 دلار سبزه تهران: 159,000 خرید #فردایی 🔵 ™️ @SabzeMaidan | 🔙 نرخ #دلارتهران",Tehran,1590000.00,,,,,,,,,,,,,toman,"{""Tehran"": 1590000.0}",159000,,,old,49,100,unknown,2026-04-13T07:29:01+00:00,Tehran,1590000.0,single_value,USD
sabzemaidan,نرخ دلار سبزه تهران,"𝐒𝐚𝐛𝐳𝐞𝐌𝐚𝐢𝐝𝐚𝐧 دلار سبزه تهران: 159,500 فروش #فردایی 🔴 ™️ @SabzeMaidan | 🔙 نرخ #دلارتهران",Tehran,1595000.00,,,,,,,,,,,,,toman,"{""Tehran"": 1595000.0}",,159500,,old,49,100,unknown,2026-04-13T13:23:01+00:00,Tehran,1595000.0,single_value,USD
sabzemaidan,نرخ دلار سبزه تهران,"𝐒𝐚𝐛𝐳𝐞𝐌𝐚𝐢𝐝𝐚𝐧 دلار سبزه تهران: 151,800 فروش #فردایی 🔴 ™️ @SabzeMaidan | 🔙 نرخ #دلارتهران",Tehran,1518000.00,,,,,,,,,,,,,toman,"{""Tehran"": 1518000.0}",,151800,,old,49,100,unknown,2026-04-19T14:44:34+00:00,Tehran,1518000.0,single_value,USD
kabul_dollarrate,کابل ډالر نرخونه,دټولو هیوادونو نرخونه 🔷 هر دلار 66.0 افغانی 🔷 هر دلار کانادا 48.1 افغانی 🔷 هر دلار استرالیا 44.2 افغانی 🔷 هر یورو 77.4 افغانی 🔷 هر پوند انگلیس 88.9 افغانی 🔷 هر فرانک سوییس 83افغانی 🔷 هر لیر ترکیه 1.5 افغانی 🔷 هر درهم امارات 18.0 افغانی 🔷 هر...,Dubai|Iraq|Turkey|UK,,,,,,1397533.15,1397533.15,,,,,,,toman,"{""Dubai"": 1397533.15, ""Iraq"": 1397533.15}",,,,old,47,100,regional_fx_board,2026-01-04T05:31:21+00:00,Dubai,1397533.15,single_value,AED
kabul_dollarrate,کابل ډالر نرخونه,دټولو هیوادونو نرخونه 🔷 هر دلار 66.0 افغانی 🔷 هر دلار کانادا 48.1 افغانی 🔷 هر دلار استرالیا 44.2 افغانی 🔷 هر یورو 77.4 افغانی 🔷 هر پوند انگلیس 88.9 افغانی 🔷 هر فرانک سوییس 83افغانی 🔷 هر لیر ترکیه 1.5 افغانی 🔷 هر درهم امارات 18.0 افغانی 🔷 هر...,Dubai|Iraq|Turkey|UK,,,,,,1397533.15,,,,,,,,toman,"{""Iraq"": 1397533.15}",,,,old,47,100,regional_fx_board,2026-01-04T05:31:21+00:00,Iraq,1397533.15,single_value,AED
kabul_dollarrate,کابل ډالر نرخونه,دټولو هیوادونو نرخونه 🔷 هر دلار 66.0 افغانی 🔷 هر دلار کانادا 48.1 افغانی 🔷 هر دلار استرالیا 44.2 افغانی 🔷 هر یورو 77.4 افغانی 🔷 هر پوند انگلیس 88.9 افغانی 🔷 هر فرانک سوییس 83افغانی 🔷 هر لیر ترکیه 1.5 افغانی 🔷 هر درهم امارات 18.0 افغانی 🔷 هر...,Dubai|Iraq|Turkey|UK,,,,,,1397533.15,1397533.15,,,,,,,toman,"{""Dubai"": 1397533.15, ""Iraq"": 1397533.15, ""Turkey"": 1397533.15}",,,,old,47,100,regional_fx_board,2026-01-04T05:31:21+00:00,Turkey,1397533.15,single_value,AED
kabul_dollarrate,کابل ډالر نرخونه,دټولو هیوادونو نرخونه 🔷 هر دلار 66.0 افغانی 🔷 هر دلار کانادا 48.1 افغانی 🔷 هر دلار استرالیا 44.2 افغانی 🔷 هر یورو 77.4 افغانی 🔷 هر پوند انگلیس 88.9 افغانی 🔷 هر فرانک سوییس 83افغانی 🔷 هر لیر ترکیه 1.5 افغانی 🔷 هر درهم امارات 18.0 افغانی 🔷 هر...,Dubai|Iraq|Turkey|UK,,,,,,1397533.15,1397533.15,,,,,,,toman,"{""Dubai"": 1397533.15, ""Iraq"": 1397533.15, ""Turkey"": 1397533.15, ""UK"": 1397533.15}",,,,old,47,100,regional_fx_board,2026-01-04T05:31:21+00:00,UK,1397533.15,single_value,AED
moneytransfersarafi,Money Transfer Sarafi مانی حواله صرافي,". ⭕️ قیمت ارزهای آزاد | سه شنبه 1 اردیبهشت 1405 - 11:55 🇺🇸 دلار : 1,513,100 ریال 🇪🇺 یورو : 1,780,300 ریال 🇬🇧 پوند انگلیس : 2,043,700 ریال 🇦🇪 درهم امارات : 412,120 ریال 🇹🇷 لیر ترکیه : 33,700 ریال 🇨🇭 فرانک سوئیس : 1,940,600 ریال 🇩🇰 کرون دانما...",Dubai|Iraq|Turkey|UK,,,,,,1884359.75,1884359.75,,,,,,,rial,"{""Dubai"": 1884359.75, ""Iraq"": 1884359.75}",,,,old,47,100,regional_fx_board,2026-04-21T08:35:51+00:00,Dubai,1884359.75,single_value,AED
moneytransfersarafi,Money Transfer Sarafi مانی حواله صرافي,". ⭕️ قیمت ارزهای آزاد | سه شنبه 1 اردیبهشت 1405 - 11:55 🇺🇸 دلار : 1,513,100 ریال 🇪🇺 یورو : 1,780,300 ریال 🇬🇧 پوند انگلیس : 2,043,700 ریال 🇦🇪 درهم امارات : 412,120 ریال 🇹🇷 لیر ترکیه : 33,700 ریال 🇨🇭 فرانک سوئیس : 1,940,600 ریال 🇩🇰 کرون دانما...",Dubai|Iraq|Turkey|UK,,,,,,1884359.75,,,,,,,,rial,"{""Iraq"": 1884359.75}",,,,old,47,100,regional_fx_board,2026-04-21T08:35:51+00:00,Iraq,1884359.75,single_value,AED
moneytransfersarafi,Money Transfer Sarafi مانی حواله صرافي,". ⭕️ قیمت ارزهای آزاد | سه شنبه 1 اردیبهشت 1405 - 11:55 🇺🇸 دلار : 1,513,100 ریال 🇪🇺 یورو : 1,780,300 ریال 🇬🇧 پوند انگلیس : 2,043,700 ریال 🇦🇪 درهم امارات : 412,120 ریال 🇹🇷 لیر ترکیه : 33,700 ریال 🇨🇭 فرانک سوئیس : 1,940,600 ریال 🇩🇰 کرون دانما...",Dubai|Iraq|Turkey|UK,,,,,,1884359.75,1884359.75,,,,,,,rial,"{""Dubai"": 1884359.75, ""Iraq"": 1884359.75, ""Turkey"": 1884359.75}",,,,old,47,100,regional_fx_board,2026-04-21T08:35:51+00:00,Turkey,1884359.75,single_value,AED
moneytransfersarafi,Money Transfer Sarafi مانی حواله صرافي,". ⭕️ قیمت ارزهای آزاد | سه شنبه 1 اردیبهشت 1405 - 11:55 🇺🇸 دلار : 1,513,100 ریال 🇪🇺 یورو : 1,780,300 ریال 🇬🇧 پوند انگلیس : 2,043,700 ریال 🇦🇪 درهم امارات : 412,120 ریال 🇹🇷 لیر ترکیه : 33,700 ریال 🇨🇭 فرانک سوئیس : 1,940,600 ریال 🇩🇰 کرون دانما...",Dubai|Iraq|Turkey|UK,,,,,,1884359.75,1884359.75,,,,,,,rial,"{""Dubai"": 1884359.75, ""Iraq"": 1884359.75, ""Turkey"": 1884359.75, ""UK"": 1884359.75}",,,,old,47,100,regional_fx_board,2026-04-21T08:35:51+00:00,UK,1884359.75,single_value,AED
nerkh_uk,نرخ ارز Nerkh_Uk,". ⭕️ قیمت ارزهای آزاد | سه شنبه 1 اردیبهشت 1405 - 11:55 🇺🇸 دلار : 1,513,100 ریال 🇪🇺 یورو : 1,780,300 ریال 🇬🇧 پوند انگلیس : 2,043,700 ریال 🇦🇪 درهم امارات : 412,120 ریال 🇹🇷 لیر ترکیه : 33,700 ریال 🇨🇭 فرانک سوئیس : 1,940,600 ریال 🇩🇰 کرون دانما...",Dubai|Iraq|Turkey|UK,,,,,,1884359.75,1884359.75,,,,,,,rial,"{""Dubai"": 1884359.75, ""Iraq"": 1884359.75}",,,,old,47,100,regional_fx_board,2026-04-21T08:35:51+00:00,Dubai,1884359.75,single_value,AED
nerkh_uk,نرخ ارز Nerkh_Uk,". ⭕️ قیمت ارزهای آزاد | سه شنبه 1 اردیبهشت 1405 - 11:55 🇺🇸 دلار : 1,513,100 ریال 🇪🇺 یورو : 1,780,300 ریال 🇬🇧 پوند انگلیس : 2,043,700 ریال 🇦🇪 درهم امارات : 412,120 ریال 🇹🇷 لیر ترکیه : 33,700 ریال 🇨🇭 فرانک سوئیس : 1,940,600 ریال 🇩🇰 کرون دانما...",Dubai|Iraq|Turkey|UK,,,,,,1884359.75,,,,,,,,rial,"{""Iraq"": 1884359.75}",,,,old,47,100,regional_fx_board,2026-04-21T08:35:51+00:00,Iraq,1884359.75,single_value,AED
nerkh_uk,نرخ ارز Nerkh_Uk,". ⭕️ قیمت ارزهای آزاد | سه شنبه 1 اردیبهشت 1405 - 11:55 🇺🇸 دلار : 1,513,100 ریال 🇪🇺 یورو : 1,780,300 ریال 🇬🇧 پوند انگلیس : 2,043,700 ریال 🇦🇪 درهم امارات : 412,120 ریال 🇹🇷 لیر ترکیه : 33,700 ریال 🇨🇭 فرانک سوئیس : 1,940,600 ریال 🇩🇰 کرون دانما...",Dubai|Iraq|Turkey|UK,,,,,,1884359.75,1884359.75,,,,,,,rial,"{""Dubai"": 1884359.75, ""Iraq"": 1884359.75, ""Turkey"": 1884359.75}",,,,old,47,100,regional_fx_board,2026-04-21T08:35:51+00:00,Turkey,1884359.75,single_value,AED
nerkh_uk,نرخ ارز Nerkh_Uk,". ⭕️ قیمت ارزهای آزاد | سه شنبه 1 اردیبهشت 1405 - 11:55 🇺🇸 دلار : 1,513,100 ریال 🇪🇺 یورو : 1,780,300 ریال 🇬🇧 پوند انگلیس : 2,043,700 ریال 🇦🇪 درهم امارات : 412,120 ریال 🇹🇷 لیر ترکیه : 33,700 ریال 🇨🇭 فرانک سوئیس : 1,940,600 ریال 🇩🇰 کرون دانما...",Dubai|Iraq|Turkey|UK,,,,,,1884359.75,1884359.75,,,,,,,rial,"{""Dubai"": 1884359.75, ""Iraq"": 1884359.75, ""Turkey"": 1884359.75, ""UK"": 1884359.75}",,,,old,47,100,regional_fx_board,2026-04-21T08:35:51+00:00,UK,1884359.75,single_value,AED
nerkhsarafionline,Nerkh Sarafi Online نرخ صرافي,". ⭕️ قیمت ارزهای آزاد | سه شنبه 1 اردیبهشت 1405 - 11:55 🇺🇸 دلار : 1,513,100 ریال 🇪🇺 یورو : 1,780,300 ریال 🇬🇧 پوند انگلیس : 2,043,700 ریال 🇦🇪 درهم امارات : 412,120 ریال 🇹🇷 لیر ترکیه : 33,700 ریال 🇨🇭 فرانک سوئیس : 1,940,600 ریال 🇩🇰 کرون دانما...",Dubai|Iraq|Turkey|UK,,,,,,1884359.75,1884359.75,,,,,,,rial,"{""Dubai"": 1884359.75, ""Iraq"": 1884359.75}",,,,old,47,100,regional_fx_board,2026-04-21T08:35:51+00:00,Dubai,1884359.75,single_value,AED
nerkhsarafionline,Nerkh Sarafi Online نرخ صرافي,". ⭕️ قیمت ارزهای آزاد | سه شنبه 1 اردیبهشت 1405 - 11:55 🇺🇸 دلار : 1,513,100 ریال 🇪🇺 یورو : 1,780,300 ریال 🇬🇧 پوند انگلیس : 2,043,700 ریال 🇦🇪 درهم امارات : 412,120 ریال 🇹🇷 لیر ترکیه : 33,700 ریال 🇨🇭 فرانک سوئیس : 1,940,600 ریال 🇩🇰 کرون دانما...",Dubai|Iraq|Turkey|UK,,,,,,1884359.75,,,,,,,,rial,"{""Iraq"": 1884359.75}",,,,old,47,100,regional_fx_board,2026-04-21T08:35:51+00:00,Iraq,1884359.75,single_value,AED
nerkhsarafionline,Nerkh Sarafi Online نرخ صرافي,". ⭕️ قیمت ارزهای آزاد | سه شنبه 1 اردیبهشت 1405 - 11:55 🇺🇸 دلار : 1,513,100 ریال 🇪🇺 یورو : 1,780,300 ریال 🇬🇧 پوند انگلیس : 2,043,700 ریال 🇦🇪 درهم امارات : 412,120 ریال 🇹🇷 لیر ترکیه : 33,700 ریال 🇨🇭 فرانک سوئیس : 1,940,600 ریال 🇩🇰 کرون دانما...",Dubai|Iraq|Turkey|UK,,,,,,1884359.75,1884359.75,,,,,,,rial,"{""Dubai"": 1884359.75, ""Iraq"": 1884359.75, ""Turkey"": 1884359.75}",,,,old,47,100,regional_fx_board,2026-04-21T08:35:51+00:00,Turkey,1884359.75,single_value,AED
nerkhsarafionline,Nerkh Sarafi Online نرخ صرافي,". ⭕️ قیمت ارزهای آزاد | سه شنبه 1 اردیبهشت 1405 - 11:55 🇺🇸 دلار : 1,513,100 ریال 🇪🇺 یورو : 1,780,300 ریال 🇬🇧 پوند انگلیس : 2,043,700 ریال 🇦🇪 درهم امارات : 412,120 ریال 🇹🇷 لیر ترکیه : 33,700 ریال 🇨🇭 فرانک سوئیس : 1,940,600 ریال 🇩🇰 کرون دانما...",Dubai|Iraq|Turkey|UK,,,,,,1884359.75,1884359.75,,,,,,,rial,"{""Dubai"": 1884359.75, ""Iraq"": 1884359.75, ""Turkey"": 1884359.75, ""UK"": 1884359.75}",,,,old,47,100,regional_fx_board,2026-04-21T08:35:51+00:00,UK,1884359.75,single_value,AED
boonbas,بن بست بانک مرکزی صرافی ارز مجازی دلار تتر بیت کوین سکه حواله یورو خرید فروش طلا مثقال ابشده بازار جهانی بورس فارکس خودرو سهام,چارت دلار هرات تایم روزانه مقاومت ۸۸۰۰۰ و ۸۸۸۰۰ و ۹۰۰۰۰ تومان حمایت ۸۷۰۰۰ و ۸۶۶۰۰ و ۸۵۰۰۰۰ تومان,Herat,,880000.00,,,,,,,,,,,,toman,"{""Herat"": 880000.0}",,,,old,46,100,regional_fx_board,2025-07-10T08:41:06+00:00,Herat,880000.0,single_value,USD
boonbas,بن بست بانک مرکزی صرافی ارز مجازی دلار تتر بیت کوین سکه حواله یورو خرید فروش طلا مثقال ابشده بازار جهانی بورس فارکس خودرو سهام,چارت دلار تهران تایم روزانه مقاومت ۹۱۵۰۰ و ۹۳۰۰۰ و ۹۵۰۰۰ حمایت ۹۰۰۰۰ و ۸۹۰۰۰ و ۸۷۰۰۰,Tehran,915000.00,,,,,,,,,,,,,toman,"{""Tehran"": 915000.0}",,,,old,46,100,regional_fx_board,2025-07-05T11:19:03+00:00,Tehran,915000.0,single_value,USD
boonbas,بن بست بانک مرکزی صرافی ارز مجازی دلار تتر بیت کوین سکه حواله یورو خرید فروش طلا مثقال ابشده بازار جهانی بورس فارکس خودرو سهام,چارت دلار نقدی تهران تایم روزانه دلار ده روز گذشته در محدوده ۸۷۰۰۰ تومان حمایت و در ۹۰۰۰۰ تومان مقاومت شده حمایت ۸۸۰۰۰ و ۸۷۰۰۰ و ۸۵۵۰۰ مقاومت ۸۹۲۰۰ و ۹۰۰۰۰ و ۹۲۰۰۰ تومان,Tehran,870000.00,,,,,,,,,,,,,toman,"{""Tehran"": 870000.0}",,,,old,46,100,regional_fx_board,2025-07-17T16:27:03+00:00,Tehran,870000.0,single_value,USD
dollarsst,قیمت لحظه ای دلار تهران,دلار فردایی تهران ⏳ 109700 فروش 🔴,Tehran,1097000.00,,,,,,,,,,,,,toman,"{""Tehran"": 1097000.0}",,109700,,old,45,20,regional_market_channel,2025-10-15T16:45:20+00:00,Tehran,1097000.0,single_value,USD
dollarsst,قیمت لحظه ای دلار تهران,"دلار فردایی تهران ⏳ 109,850 فروش 🔴",Tehran,1098500.00,,,,,,,,,,,,,toman,"{""Tehran"": 1098500.0}",,109850,,old,45,20,regional_market_channel,2025-10-15T17:24:38+00:00,Tehran,1098500.0,single_value,USD
herat_channel2024,هرات افغانستان,"دلار فردایی تهران ⛳️ 83,‌‌‌‌‌‌‌‌000 خـرید 🔵 دلار فردایی تهران ⛳️ 83,050 فروش 🔴 دلار فردایی تهران ⛳️ 83,‌‌‌000 معامله ✅",Tehran,830500.00,,,,,,,,,,,,,toman,"{""Tehran"": 830500.0}",,83050,,old,45,100,aggregator,2025-01-22T16:52:33+00:00,Tehran,830500.0,single_value,USD
lubrinol,lubrinol,🗓 ۱۴۰۰/۰۶/۰۲ ۱۱:۱۰ دلار در تهران : ۲۷.۸۳۰ 🇺🇸 🔺 دلار در هرات : ۲۷.۵۶۰ 🇺🇸 🔺 دلار در صرافی ملی : ۲۶.۸۶۲ 🇺🇸 ➖ دلار در سامانه نیما : ۲۲.۹۰۷ 🇺🇸 🔻 تتر : ۲۸.۱۰۰ 🇺🇸 🔺 یورو اتحادیه اروپا : ۳۲.۲۰۰ 🇪🇺 🔺 پوند انگلیس : ۳۷.۴۰۰ 🏴󠁧󠁢󠁥󠁮󠁧󠁿 🔺 درهم امارات : ۷.۵۶...,Dubai|Herat|Iraq|Tehran|Turkey|UK,1824277.65,1824277.65,,,,1824277.65,1824277.65,,,,,,,toman,"{""Dubai"": 1824277.65, ""Herat"": 1824277.65, ""Iraq"": 1824277.65, ""Tehran"": 1824277.65}",,,,old,44,100,regional_market_channel,2021-08-24T07:17:28+00:00,Dubai,1824277.65,single_value,AED
